VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
2,2018-12-31 23:58:08,2019-01-01 00:16:09,1,13.36,1,N,132,252,1,36.5,0.5,0.5,7.56,0.0,0.3,45.36,
2,2018-12-31 22:39:20,2018-12-31 23:02:40,5,4.11,1,N,48,144,2,18.0,0.5,0.5,0.0,0.0,0.3,19.3,
2,2018-12-31 23:17:39,2018-12-31 23:29:57,3,3.3,5,N,48,265,2,65.0,0.0,0.5,0.0,10.5,0.3,76.3,
2,2018-12-31 15:17:43,2018-12-31 15:26:44,1,1.36,1,N,4,114,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3,
2,2018-12-31 15:28:13,2018-12-31 15:51:01,1,2.89,1,N,114,170,1,16.0,0.5,0.5,4.32,0.0,0.3,21.62,
2,2018-12-31 23:32:23,2018-12-31 23:44:58,1,3.18,1,N,148,229,1,12.0,0.5,0.5,3.99,0.0,0.3,17.29,
2,2018-12-31 23:03:36,2018-12-31 23:09:12,1,0.87,1,N,233,162,1,5.5,0.5,0.5,0.0,0.0,0.3,6.8,
2,2018-12-31 23:16:41,2018-12-31 23:22:23,1,2.33,1,N,229,79,1,8.0,0.5,0.5,2.0,0.0,0.3,11.3,
2,2018-12-31 23:58:11,2019-01-01 00:06:00,1,0.7,1,N,249,234,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8,
2,2018-12-31 16:18:51,2018-12-31 16:30:57,1,3.44,1,N,164,146,1,12.5,0.5,0.5,2.76,0.0,0.3,16.56,
2,2018-12-31 16:39:03,2018-12-31 16:55:00,1,2.27,1,N,162,48,1,12.0,0.5,0.5,2.66,0.0,0.3,15.96,
2,2018-12-31 17:07:23,2018-12-31 17:11:25,1,0.43,1,N,164,186,1,4.5,0.5,0.5,1.16,0.0,0.3,6.96,
2,2018-12-31 23:59:38,2019-01-01 00:50:35,1,3.97,1,N,142,79,2,29.0,0.5,0.5,0.0,0.0,0.3,30.3,
2,2018-12-31 16:25:10,2018-12-31 17:01:31,1,3.91,1,N,90,140,1,23.0,0.5,0.5,4.86,0.0,0.3,29.16,
2,2018-12-31 18:25:11,2019-01-01 17:49:11,1,6.49,1,N,255,263,1,22.0,0.5,0.5,3.0,0.0,0.3,26.3,
2,2018-12-31 23:59:11,2019-01-01 00:00:38,2,0.04,2,N,113,113,1,52.0,0.0,0.5,7.92,0.0,0.3,60.72,
2,2018-12-31 23:42:21,2018-12-31 23:47:54,1,1.16,1,N,211,249,1,6.0,0.5,0.5,1.82,0.0,0.3,9.12,
2,2018-12-31 23:59:52,2019-01-01 00:00:29,1,0.06,1,N,164,164,1,2.5,0.5,0.5,0.0,0.0,0.3,3.8,
2,2018-12-31 23:29:30,2018-12-31 23:46:10,1,2.44,1,N,158,4,2,12.0,0.5,0.5,0.0,0.0,0.3,13.3,
2,2018-12-31 19:32:30,2018-12-31 19:56:13,1,2.23,1,N,90,79,1,15.0,0.5,0.5,3.26,0.0,0.3,19.56,
2,2018-12-31 19:58:28,2019-01-01 19:30:08,1,4.48,1,N,4,48,1,21.5,0.5,0.5,3.42,0.0,0.3,26.22,
2,2018-12-31 23:58:33,2019-01-01 00:18:37,1,6.48,1,N,68,41,1,22.0,0.5,0.5,0.0,0.0,0.3,23.3,
2,2018-12-31 23:49:05,2018-12-31 23:53:10,5,0.95,1,N,90,249,1,5.0,0.5,0.5,1.0,0.0,0.3,7.3,
2,2018-12-31 23:39:18,2019-01-01 00:06:11,1,11.0,1,N,113,21,2,32.0,0.5,0.5,0.0,0.0,0.3,33.3,
2,2018-12-31 23:59:52,2019-01-01 00:13:08,3,3.32,1,N,7,129,2,12.5,0.5,0.5,0.0,0.0,0.3,13.8,
2,2018-12-31 23:59:31,2019-01-01 00:13:13,1,4.54,1,N,48,74,2,14.5,0.5,0.5,0.0,0.0,0.3,15.8,
2,2018-12-31 23:59:16,2019-01-01 00:03:12,1,0.69,1,N,164,107,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,
2,2018-12-31 23:57:47,2019-01-01 00:09:51,1,2.18,1,N,238,262,2,10.5,0.5,0.5,0.0,0.0,0.3,11.8,
2,2018-12-31 23:55:58,2019-01-01 00:06:43,1,2.56,1,N,237,238,1,10.5,0.5,0.5,3.54,0.0,0.3,15.34,
2,2018-12-30 21:18:12,2018-12-30 21:31:34,2,7.2,1,N,48,244,2,21.5,0.5,0.5,0.0,0.0,0.3,22.8,
2,2018-12-30 21:46:24,2018-12-31 21:01:21,2,2.98,1,N,50,141,1,12.5,0.5,0.5,4.14,0.0,0.3,17.94,
2,2018-12-31 23:18:00,2018-12-31 23:36:14,1,2.08,1,N,43,164,1,12.5,0.5,0.5,0.08,0.0,0.3,13.88,
2,2018-12-31 23:56:13,2019-01-01 00:22:22,1,9.83,1,N,237,97,1,30.0,0.5,0.5,6.26,0.0,0.3,37.56,
2,2018-12-31 20:31:34,2018-12-31 20:36:31,1,0.56,1,N,79,79,1,5.0,0.5,0.5,1.26,0.0,0.3,7.56,
2,2018-12-31 20:38:28,2018-12-31 20:54:51,1,3.04,1,N,79,237,1,13.0,0.5,0.5,3.58,0.0,0.3,17.88,
2,2018-12-31 20:58:47,2018-12-31 21:01:18,1,0.83,1,N,237,236,1,4.5,0.5,0.5,1.16,0.0,0.3,6.96,
2,2018-12-31 21:09:53,2019-01-01 20:26:57,1,1.76,1,N,158,224,1,12.0,0.5,0.5,2.66,0.0,0.3,15.96,
2,2018-12-31 19:44:24,2018-12-31 19:49:45,1,1.16,1,N,42,42,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3,
2,2018-12-31 19:56:47,2019-01-01 19:09:15,1,2.33,1,N,42,247,2,11.0,0.5,0.5,0.0,0.0,0.3,12.3,
2,2018-11-28 16:55:04,2018-11-28 16:57:20,5,0.0,1,N,193,193,2,3.5,0.5,0.5,0.0,5.76,0.3,13.31,
2,2018-11-28 16:57:59,2018-11-28 17:00:39,5,0.0,2,N,193,193,2,52.0,0.0,0.5,0.0,18.1,0.3,73.65,
2,2018-11-28 17:01:14,2018-11-28 17:02:14,5,0.0,3,N,193,193,2,20.5,0.5,0.0,0.0,5.76,0.3,27.06,
2,2018-11-28 17:02:57,2018-11-28 17:03:34,1,0.0,5,N,193,193,2,11.15,0.0,0.0,0.0,5.76,0.0,19.66,
2,2018-11-28 17:04:29,2018-11-28 17:05:00,1,0.0,6,N,193,193,2,5.5,0.0,0.5,0.0,0.0,0.3,7.05,
2,2018-11-28 17:05:35,2018-11-29 10:05:34,5,0.0,1,N,193,193,2,496.5,0.5,0.5,0.0,0.0,0.3,500.55,
2,2018-12-31 19:37:59,2018-12-31 19:51:00,2,2.06,1,N,226,146,2,10.5,0.5,0.5,0.0,0.0,0.3,11.8,
2,2018-12-31 20:00:34,2018-12-31 20:07:09,3,0.7,1,N,229,162,1,6.0,0.5,0.5,1.82,0.0,0.3,9.12,
2,2018-12-31 19:49:40,2018-12-31 19:54:15,2,0.62,1,N,41,74,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,
2,2018-12-31 19:55:03,2018-12-31 20:04:36,2,1.5,1,N,74,42,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8,
2,2018-12-31 20:41:15,2018-12-31 20:47:05,2,1.18,1,N,75,74,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8,
2,2018-12-31 17:22:43,2018-12-31 17:38:57,1,7.39,1,N,48,244,1,22.5,0.5,0.5,4.0,0.0,0.3,27.8,
2,2018-12-31 22:38:21,2018-12-31 22:38:35,4,0.0,5,N,141,141,1,25.0,0.0,0.0,15.0,0.0,0.3,40.3,
2,2018-12-31 18:49:49,2018-12-31 18:59:58,1,1.05,1,N,164,107,1,8.0,0.5,0.5,1.86,0.0,0.3,11.16,
2,2018-12-31 19:17:27,2018-12-31 19:31:24,1,2.59,1,N,48,236,2,11.0,0.5,0.5,0.0,0.0,0.3,12.3,
2,2018-12-31 22:19:23,2018-12-31 22:39:06,6,4.71,1,N,230,7,1,17.0,0.5,0.5,3.66,0.0,0.3,21.96,
2,2018-12-31 14:04:54,2018-12-31 14:11:28,5,0.7,1,N,230,162,1,6.0,0.5,0.5,1.46,0.0,0.3,8.76,
2,2018-12-31 14:13:35,2018-12-31 14:27:11,5,3.01,1,N,162,114,1,12.0,0.5,0.5,2.66,0.0,0.3,15.96,
2,2018-12-31 14:29:09,2018-12-31 14:43:40,5,2.69,1,N,114,48,2,11.5,0.5,0.5,0.0,0.0,0.3,12.8,
2,2018-12-31 14:46:35,2018-12-31 14:53:33,6,0.85,1,N,48,48,1,6.0,0.5,0.5,1.46,0.0,0.3,8.76,
2,2018-12-31 15:00:22,2019-01-01 14:15:23,5,3.0,1,N,48,263,1,13.0,0.5,0.5,2.86,0.0,0.3,17.16,
2,2018-12-31 14:10:30,2018-12-31 14:18:44,1,1.75,1,N,249,246,1,8.0,0.5,0.5,1.86,0.0,0.3,11.16,
2,2018-12-31 14:20:06,2018-12-31 14:36:25,1,3.37,1,N,246,238,2,13.5,0.5,0.5,0.0,0.0,0.3,14.8,
2,2018-12-31 14:44:15,2018-12-31 14:50:17,1,1.53,1,N,142,238,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3,
2,2018-12-31 14:57:04,2019-01-01 14:03:57,2,2.07,1,N,142,151,1,8.0,0.5,0.5,1.86,0.0,0.3,11.16,
2,2018-12-31 20:38:51,2018-12-31 20:50:58,1,6.85,1,N,132,76,2,20.0,0.5,0.5,0.0,0.0,0.3,21.3,
2,2018-12-31 13:24:32,2018-12-31 13:37:24,1,3.85,1,N,263,168,2,13.5,0.5,0.5,0.0,0.0,0.3,14.8,
2,2018-12-31 13:44:47,2018-12-31 14:08:02,1,8.49,1,N,168,241,1,27.5,0.5,0.5,0.0,0.0,0.3,28.8,
2,2018-12-31 14:08:37,2018-12-31 14:14:53,1,0.96,1,N,113,158,1,6.0,0.5,0.5,1.46,0.0,0.3,8.76,
2,2018-12-31 14:16:09,2018-12-31 14:41:47,1,4.83,1,N,158,141,1,20.0,0.5,0.5,4.26,0.0,0.3,25.56,
2,2018-12-31 14:48:33,2019-01-01 14:06:43,1,7.68,1,N,237,243,2,23.5,0.5,0.5,0.0,0.0,0.3,24.8,
2,2018-12-31 16:17:35,2019-01-01 15:54:50,6,12.43,1,N,181,7,1,39.0,0.5,0.5,8.06,0.0,0.3,48.36,
2,2018-12-31 22:46:19,2018-12-31 23:17:37,5,11.79,1,N,170,28,2,36.5,0.5,0.5,0.0,5.76,0.3,43.56,
2,2018-12-31 23:04:04,2018-12-31 23:10:06,5,1.37,1,N,144,107,1,6.5,0.5,0.5,0.0,0.0,0.3,7.8,
2,2018-12-31 23:12:28,2018-12-31 23:27:29,5,2.39,1,N,234,163,1,12.0,0.5,0.5,1.0,0.0,0.3,14.3,
2,2018-12-31 23:29:02,2018-12-31 23:33:37,5,0.57,1,N,163,163,1,5.0,0.5,0.5,1.26,0.0,0.3,7.56,
2,2018-12-31 16:06:00,2019-01-01 16:05:23,1,17.15,2,N,132,202,2,52.0,0.0,0.5,0.0,0.0,0.3,52.8,
2,2018-12-31 16:10:16,2018-12-31 16:12:12,1,0.49,1,N,229,237,2,3.5,0.5,0.5,0.0,0.0,0.3,4.8,
2,2018-12-31 16:24:22,2018-12-31 16:45:18,1,7.0,1,N,170,97,1,22.5,0.5,0.5,5.95,0.0,0.3,29.75,
